BAE50064.1	ABK44391.1	36.384	437	262	16	1	428	99	528	2.74e-65	234
BAE50070.1	ABK42743.1	32.290	607	359	52	1	567	1	595	8.69e-70	233
BAE50070.1	ABK43117.1	35.714	406	250	11	1	397	1	404	1.83e-57	200
BAE50072.1	ABK44680.1	37.622	614	346	37	593	1200	13738	14320	2.76e-80	296
BAE50072.1	ABK44680.1	39.591	538	303	22	3523	4056	13801	14320	2.90e-80	296
BAE50072.1	ABK44680.1	39.591	538	303	22	2809	3342	13801	14320	5.38e-80	295
BAE50079.1	ABK44680.1	39.292	537	306	20	2112	2645	13801	14320	2.90e-82	301
BAE50079.1	ABK44680.1	37.031	613	351	35	712	1319	13738	14320	9.71e-80	293
BAE50083.1	ABK45940.1	55.954	613	261	9	1	607	1	610	0.0	677
BAE50084.1	ABK45941.1	44.902	461	212	42	1	427	1	453	2.40e-117	347
BAE50085.1	ABK44721.1	42.274	563	321	4	31	589	409	971	2.85e-158	484
BAE50085.1	ABK44219.1	42.531	569	324	3	16	581	140	708	4.04e-155	468
BAE50085.1	ABK44728.1	43.400	553	313	0	29	581	710	1262	5.78e-154	480
BAE50085.1	ABK45881.1	42.376	564	301	24	22	569	242	797	1.71e-153	467
BAE50085.1	ABK44337.1	40.000	615	334	35	11	605	149	748	2.99e-152	461
BAE50085.1	ABK44950.1	40.360	555	331	0	21	575	373	927	4.24e-146	451
BAE50085.1	ABK45463.1	40.275	581	333	14	18	584	554	1134	1.70e-145	455
BAE50085.1	ABK44880.1	39.405	571	340	6	21	591	492	1056	1.57e-143	448
BAE50085.1	ABK44457.1	38.544	563	339	7	18	578	681	1238	4.41e-120	389
BAE50085.1	ABK44303.1	36.702	564	346	11	18	570	133	696	7.21e-119	373
BAE50085.1	ABK44890.1	40.355	451	263	6	137	586	137	582	5.58e-115	359
BAE50085.1	ABK43522.1	41.950	441	254	2	137	575	108	548	1.00e-111	349
BAE50085.1	ABK44978.1	41.628	430	247	4	159	587	18	444	3.62e-108	336
BAE50085.1	ABK43406.1	34.705	559	355	10	29	581	17	571	4.43e-108	340
BAE50085.1	ABK45137.1	34.760	584	359	22	2	571	386	961	2.85e-99	330
BAE50085.1	ABK44018.1	40.741	324	184	8	4	327	254	569	5.64e-75	252
BAE50085.1	ABK42720.1	34.568	324	206	6	7	324	597	920	6.77e-62	222
BAE50085.1	ABK46015.1	37.500	296	183	2	24	317	351	646	7.10e-61	215
BAE50087.1	ABK43550.1	37.500	328	186	19	22	345	183	495	1.60e-58	194
BAE50088.1	ABK43465.1	40.418	287	169	2	32	318	18	302	1.06e-65	207
BAE50090.1	ABK42607.1	50.382	262	117	13	8	263	7	261	1.26e-85	253
BAE50098.1	ABK43292.1	34.367	387	243	11	4	382	12	395	7.03e-54	180
BAE50102.1	ABK44721.1	42.857	308	172	4	214	520	401	705	1.39e-74	251
BAE50102.1	ABK44018.1	42.014	288	167	0	224	511	275	562	3.33e-74	242
BAE50102.1	ABK46015.1	37.329	292	182	1	216	506	351	642	7.93e-71	235
BAE50102.1	ABK44219.1	34.320	338	211	11	181	518	126	452	3.58e-67	227
BAE50102.1	ABK44728.1	40.860	279	165	0	227	505	715	993	5.57e-67	231
BAE50102.1	ABK44337.1	39.189	296	180	0	210	505	172	467	1.46e-65	223
BAE50102.1	ABK44950.1	40.138	289	172	1	217	505	377	664	2.20e-65	225
BAE50102.1	ABK45881.1	37.748	302	183	5	206	506	244	541	3.28e-64	221
BAE50102.1	ABK45463.1	36.770	291	170	14	230	506	573	863	3.86e-59	208
BAE50102.1	ABK42720.1	34.437	302	197	1	217	518	621	921	1.72e-53	191
BAE50102.1	ABK44880.1	33.094	278	186	0	227	504	505	782	7.86e-53	190
BAE50113.1	ABK42684.1	57.343	429	158	25	1	407	1	426	1.74e-165	468
BAE50121.1	ABK45444.1	40.036	557	311	23	475	1017	511	1058	5.18e-104	349
BAE50121.1	ABK43168.1	36.585	533	299	39	485	999	539	1050	3.35e-85	294
BAE50121.1	ABK46011.1	35.649	547	294	58	485	1000	140	659	2.14e-83	287
BAE50121.1	ABK45654.1	35.714	546	300	51	495	1012	421	943	2.52e-83	291
BAE50121.1	ABK44894.1	36.051	552	310	43	490	1018	922	1453	9.59e-82	288
BAE50121.1	ABK44956.1	35.273	550	323	33	483	1014	376	910	2.60e-79	278
BAE50121.1	ABK45830.1	33.890	599	331	65	446	1000	644	1221	1.46e-78	278
BAE50121.1	ABK45882.1	36.381	536	301	40	492	1008	396	910	2.56e-78	273
BAE50121.1	ABK42951.1	34.369	547	310	49	492	1013	364	886	2.02e-77	269
BAE50121.1	ABK44870.1	36.090	532	310	30	492	1013	265	776	2.11e-76	266
BAE50121.1	ABK45895.1	35.338	532	314	30	488	1001	1823	2342	2.04e-75	270
BAE50121.1	ABK45437.1	35.130	538	309	40	485	1003	544	1060	2.51e-75	268
BAE50121.1	ABK44730.1	35.846	544	305	44	490	1016	532	1048	3.82e-74	262
BAE50121.1	ABK45561.1	33.395	542	325	36	487	1008	417	942	1.38e-72	259
BAE50121.1	ABK44783.1	33.959	533	333	19	490	1010	151	676	2.09e-71	248
BAE50121.1	ABK43302.1	34.007	544	299	60	485	1000	577	1088	2.84e-71	254
BAE50121.1	ABK42788.1	35.849	530	299	41	491	999	420	929	7.83e-70	248
BAE50121.1	ABK42825.1	34.107	560	306	63	478	1013	374	894	1.16e-69	247
BAE50121.1	ABK45761.1	34.879	539	306	45	499	1009	396	917	1.30e-67	245
BAE50121.1	ABK45761.1	45.161	279	141	12	496	769	1305	1576	1.11e-59	220
BAE50121.1	ABK44163.1	34.215	567	330	43	485	1013	273	834	9.16e-66	235
BAE50121.1	ABK45888.1	42.727	330	174	15	491	816	362	680	1.22e-62	226
BAE50121.1	ABK45853.1	36.620	426	249	21	491	904	524	940	8.11e-62	226
BAE50121.1	ABK45446.1	40.181	331	177	21	492	811	224	544	9.03e-62	222
BAE50121.1	ABK45036.1	45.349	258	134	7	485	742	385	635	2.67e-61	221
BAE50121.1	ABK45679.1	44.444	333	157	28	491	808	684	1003	2.85e-61	224
BAE50121.1	ABK44615.1	40.881	318	173	15	495	807	286	593	5.45e-61	218
BAE50121.1	ABK43728.1	41.284	327	178	14	492	816	293	607	2.06e-58	213
BAE50121.1	ABK44883.1	42.308	312	157	23	490	783	776	1082	9.89e-58	214
BAE50121.1	ABK43067.1	40.453	309	164	20	446	736	633	939	2.14e-57	213
BAE50121.1	ABK44953.1	35.949	395	225	28	492	869	585	968	4.35e-57	210
BAE50121.1	ABK44723.1	44.983	289	143	16	490	769	719	1000	8.48e-57	210
BAE50121.1	ABK44437.1	34.729	406	233	32	495	875	369	767	3.10e-56	206
BAE50121.1	ABK42988.1	42.593	270	152	3	491	759	571	838	3.98e-56	209
BAE50121.1	ABK46017.1	41.034	290	163	8	488	775	878	1161	6.31e-55	205
BAE50121.1	ABK45732.1	34.359	390	240	16	505	882	640	1025	8.26e-55	204
BAE50121.1	ABK45716.1	36.111	360	217	13	425	777	473	826	2.26e-54	203
BAE50121.1	ABK44328.1	38.824	340	189	19	479	808	377	707	2.33e-54	200
BAE50121.1	ABK45566.1	33.673	392	229	31	499	872	170	548	3.21e-54	195
BAE50121.1	ABK43726.1	29.848	593	351	65	483	1014	352	940	8.87e-54	200
BAE50121.1	ABK45491.1	43.952	248	127	12	491	735	581	819	9.25e-54	200
BAE50121.1	ABK44107.1	46.800	250	128	5	492	737	293	541	2.32e-53	199
BAE50121.1	ABK45889.1	38.614	303	178	8	506	808	586	880	3.92e-52	195
BAE50121.1	ABK42733.1	36.828	372	211	24	446	808	334	690	1.91e-51	191
BAE50121.1	ABK42857.1	40.426	329	184	12	485	808	447	768	3.25e-51	191
BAE50121.1	ABK44808.1	45.909	220	118	1	507	726	426	644	9.59e-51	190
BAE50124.1	ABK43348.1	36.709	474	287	13	14	480	4	471	1.27e-85	268
BAE50135.1	ABK45728.1	64.165	533	191	0	1	533	1	533	0.0	737
BAE50145.1	ABK43468.1	48.521	169	85	2	14	182	15	181	1.28e-51	161
BAE50148.1	ABK46072.1	41.239	468	258	17	5	462	19	479	5.30e-112	336
BAE50160.1	ABK44337.1	39.602	553	319	15	363	908	192	736	1.33e-122	386
BAE50160.1	ABK44728.1	39.602	553	323	11	361	908	716	1262	2.00e-120	393
BAE50160.1	ABK44950.1	39.783	553	317	16	355	898	378	923	2.26e-117	378
BAE50160.1	ABK44219.1	38.517	553	327	13	363	909	164	709	2.04e-116	369
BAE50160.1	ABK45881.1	37.190	605	359	21	316	906	210	807	4.41e-115	369
BAE50160.1	ABK44721.1	37.653	571	337	19	348	906	394	957	5.22e-114	369
BAE50160.1	ABK44880.1	35.130	575	358	15	342	908	485	1052	5.18e-105	347
BAE50160.1	ABK44890.1	38.095	546	325	13	358	897	30	568	4.28e-101	324
BAE50160.1	ABK45137.1	35.764	576	365	5	343	915	404	977	3.39e-98	329
BAE50160.1	ABK44303.1	33.277	595	372	25	330	904	114	703	4.23e-95	312
BAE50160.1	ABK44457.1	35.088	570	353	17	340	897	666	1230	2.11e-94	321
BAE50160.1	ABK45463.1	35.197	608	354	40	334	906	527	1129	5.25e-94	318
BAE50160.1	ABK43522.1	40.220	455	264	8	458	908	100	550	3.00e-93	302
BAE50160.1	ABK43406.1	39.443	431	251	10	488	910	145	573	6.59e-92	300
BAE50160.1	ABK44978.1	40.835	431	244	11	482	906	13	438	1.31e-89	289
BAE50166.1	ABK44504.1	37.260	365	215	14	19	373	305	665	3.28e-58	200
BAE50166.1	ABK44504.1	36.605	377	203	36	5	378	363	706	6.54e-57	196
BAE50166.1	ABK44504.1	35.938	384	230	16	5	377	399	777	1.19e-55	193
BAE50166.1	ABK44504.1	35.372	376	233	10	5	372	435	808	6.16e-54	188
BAE50166.1	ABK44504.1	43.534	232	131	0	146	377	294	525	5.16e-52	182
BAE50170.1	ABK42833.1	39.394	264	157	3	20	282	11	272	1.80e-57	183
BAE50174.1	ABK44000.1	45.726	234	118	9	14	240	5	236	9.13e-66	201
BAE50174.1	ABK44401.1	43.304	224	120	7	14	232	5	226	4.21e-62	191
BAE50175.1	ABK44051.1	42.152	223	129	0	2	224	3	225	1.22e-62	192
BAE50176.1	ABK44050.1	79.116	249	52	0	11	259	17	265	6.30e-150	416
BAE50177.1	ABK44049.1	60.000	435	167	7	1	431	1	432	1.43e-179	505
BAE50178.1	ABK44048.1	57.019	463	187	12	4	457	1	460	1.45e-173	492
BAE50179.1	ABK44053.1	55.247	324	141	4	22	341	20	343	5.70e-126	362
BAE50183.1	ABK46134.1	60.563	213	82	2	20	230	2	214	4.37e-94	272
BAE50184.1	ABK45708.1	75.989	354	85	0	1	354	1	354	0.0	561
BAE50185.1	ABK45964.1	45.688	661	329	30	9	657	12	654	4.77e-179	521
BAE50189.1	ABK44150.1	44.262	366	202	2	40	403	4	369	3.33e-108	329
BAE50194.1	ABK45766.1	42.010	388	213	12	35	412	7	392	4.32e-97	293
BAE50202.1	ABK44096.1	57.542	179	76	0	14	192	13	191	4.26e-73	228
BAE50204.1	ABK44726.1	40.756	238	135	6	18	249	15	252	1.65e-58	185
BAE50217.1	ABK45030.1	33.025	324	205	12	14	334	6	320	6.10e-53	174
BAE50226.1	ABK43119.1	36.473	499	290	27	6	481	127	621	7.77e-89	282
BAE50231.1	ABK43920.1	31.672	622	374	51	1	583	1	610	8.04e-84	271
BAE50231.1	ABK45997.1	32.843	612	353	58	11	582	13	606	1.40e-68	230
BAE50231.1	ABK44236.1	27.553	617	377	70	11	572	39	640	2.41e-51	184
BAE50232.1	ABK44150.1	61.842	380	145	0	5	384	4	383	1.67e-170	484
BAE50236.1	ABK45446.1	36.007	536	283	60	122	613	212	731	3.93e-81	268
BAE50236.1	ABK45853.1	34.921	504	289	39	130	600	519	1016	2.78e-80	271
BAE50236.1	ABK44953.1	41.103	399	222	13	114	502	563	958	1.18e-79	268
BAE50236.1	ABK44615.1	39.695	393	222	15	118	498	265	654	5.03e-77	256
BAE50236.1	ABK45679.1	42.159	389	202	23	129	498	678	1062	5.17e-77	262
BAE50236.1	ABK45732.1	41.476	393	218	12	114	496	605	995	4.51e-76	259
BAE50236.1	ABK43728.1	34.942	518	312	25	128	627	285	795	1.34e-75	254
BAE50236.1	ABK42733.1	38.404	401	234	13	119	506	356	756	1.55e-75	254
BAE50236.1	ABK45888.1	41.910	377	213	6	128	498	355	731	1.63e-75	255
BAE50236.1	ABK42759.1	39.529	382	217	14	130	498	716	1096	2.37e-75	258
BAE50236.1	ABK45761.1	35.673	513	282	48	28	498	1163	1669	2.39e-74	257
BAE50236.1	ABK45761.1	36.090	399	231	24	128	508	381	773	1.74e-53	195
BAE50236.1	ABK44883.1	37.905	401	222	27	122	498	764	1161	1.12e-73	254
BAE50236.1	ABK44328.1	39.481	385	216	17	128	496	381	764	3.13e-73	248
BAE50236.1	ABK44956.1	40.162	371	209	13	134	496	383	748	1.02e-71	248
BAE50236.1	ABK45036.1	37.056	394	222	26	128	498	384	774	5.09e-71	242
BAE50236.1	ABK45491.1	38.750	400	226	19	127	513	573	966	6.45e-71	244
BAE50236.1	ABK45442.1	40.691	376	216	7	130	498	727	1102	1.77e-69	241
BAE50236.1	ABK45444.1	41.995	381	208	13	128	498	520	897	2.14e-69	241
BAE50236.1	ABK42857.1	42.338	385	209	13	128	500	446	829	2.87e-69	238
BAE50236.1	ABK44437.1	38.974	390	217	21	129	498	359	747	3.34e-69	237
BAE50236.1	ABK46017.1	38.462	377	220	12	130	498	876	1248	6.16e-69	240
BAE50236.1	ABK45889.1	41.011	356	199	11	150	497	586	938	1.05e-68	238
BAE50236.1	ABK43291.1	39.200	375	207	21	137	498	521	887	4.24e-68	235
BAE50236.1	ABK43168.1	40.103	389	224	9	114	498	524	907	6.93e-68	236
BAE50236.1	ABK44894.1	37.374	396	239	9	128	514	916	1311	8.43e-68	238
BAE50236.1	ABK44723.1	38.719	359	204	16	130	475	715	1070	2.12e-66	233
BAE50236.1	ABK45895.1	39.941	338	193	10	130	458	1821	2157	3.37e-64	227
BAE50236.1	ABK45437.1	38.874	373	223	5	129	497	544	915	6.97e-64	226
BAE50236.1	ABK43067.1	35.981	428	258	16	84	497	642	1067	1.22e-63	225
BAE50236.1	ABK45841.1	39.142	373	210	17	148	508	312	679	1.77e-63	219
BAE50236.1	ABK45697.1	41.161	379	202	21	136	500	525	896	3.32e-63	222
BAE50236.1	ABK45561.1	38.292	363	219	5	138	496	424	785	1.67e-62	221
BAE50236.1	ABK45654.1	37.084	391	217	29	122	496	409	786	4.33e-62	220
BAE50236.1	ABK45166.1	33.983	462	247	58	92	498	196	654	4.53e-62	215
BAE50236.1	ABK45115.1	33.983	462	247	58	92	498	196	654	5.43e-62	214
BAE50236.1	ABK46011.1	38.058	381	213	23	96	461	108	480	1.89e-57	205
BAE50236.1	ABK42951.1	38.742	302	166	19	133	423	361	654	1.02e-56	203
BAE50236.1	ABK44107.1	37.534	365	186	42	32	372	184	530	2.66e-56	202
BAE50236.1	ABK45566.1	39.178	365	208	14	143	497	170	530	4.55e-56	196
BAE50236.1	ABK44893.1	32.609	460	283	27	56	498	50	499	1.15e-55	194
BAE50236.1	ABK44870.1	43.796	274	143	11	136	401	265	535	3.78e-54	196
BAE50236.1	ABK42988.1	37.047	386	216	27	129	497	565	940	1.08e-53	195
BAE50236.1	ABK45829.1	34.684	395	228	30	136	513	280	661	1.21e-51	187
BAE50236.1	ABK44783.1	35.925	373	222	17	118	480	138	503	1.36e-51	186
BAE50241.1	ABK42687.1	51.803	305	135	12	5	305	4	300	9.88e-97	285
BAE50254.1	ABK44905.1	28.289	608	387	49	29	603	43	634	1.57e-68	239
BAE50269.1	ABK44919.1	32.165	485	283	46	112	572	95	557	2.33e-62	213
BAE50271.1	ABK45642.1	47.643	594	303	8	42	627	28	621	0.0	565
BAE50271.1	ABK45916.1	43.833	454	246	9	185	633	54	503	2.37e-123	372
BAE50271.1	ABK43659.1	43.228	347	187	10	293	634	293	634	2.84e-87	282
BAE50274.1	ABK45753.1	33.062	369	228	19	19	368	10	378	1.11e-59	194
BAE50277.1	ABK44625.1	40.559	286	161	9	3	281	6	289	4.03e-58	185
BAE50279.1	ABK43015.1	41.667	240	129	11	1	233	8	243	1.03e-53	170
BAE50322.1	ABK43325.1	38.532	436	243	25	2	431	4	420	1.54e-82	271
BAE50339.1	ABK44018.1	41.554	296	163	10	150	439	269	560	1.90e-69	228
BAE50339.1	ABK44337.1	39.404	302	162	21	156	447	189	479	5.70e-68	228
BAE50339.1	ABK42760.1	35.621	306	191	6	137	442	283	582	1.98e-64	215
BAE50339.1	ABK44721.1	37.500	304	178	12	151	448	406	703	3.34e-60	209
BAE50339.1	ABK44728.1	36.897	290	176	7	159	445	718	1003	4.48e-60	209
BAE50339.1	ABK45137.1	35.640	289	184	2	159	445	424	712	1.78e-57	201
BAE50339.1	ABK44950.1	36.393	305	186	8	150	449	377	678	3.78e-57	200
BAE50339.1	ABK45881.1	35.395	291	182	6	158	445	263	550	4.86e-57	199
BAE50339.1	ABK44219.1	37.063	286	173	7	159	441	164	445	2.17e-56	196
BAE50339.1	ABK43522.1	39.726	292	167	9	157	445	8	293	2.93e-56	192
BAE50339.1	ABK44890.1	42.056	214	124	0	229	442	106	319	4.60e-55	190
BAE50339.1	ABK44457.1	35.806	310	190	9	138	445	678	980	1.46e-54	193
BAE50343.1	ABK43022.1	59.244	238	96	1	1	238	1	237	4.79e-102	294
BAE50359.1	ABK43249.1	51.459	377	179	4	2	378	98	470	5.03e-129	377
BAE50359.1	ABK43943.1	37.067	375	216	20	16	380	109	473	1.07e-68	224
BAE50364.1	ABK42674.1	62.323	775	282	10	5	772	76	847	0.0	932
BAE50364.1	ABK44268.1	44.753	324	176	3	455	778	423	743	1.23e-84	282
BAE50364.1	ABK44268.1	46.269	335	161	19	11	328	79	411	8.26e-84	280
BAE50366.1	ABK43701.1	54.372	366	166	1	5	369	4	369	1.67e-132	382
BAE50366.1	ABK43422.1	37.429	350	207	12	7	344	6	355	1.10e-58	196
BAE50372.1	ABK43705.1	42.792	437	247	3	1	435	1	436	2.41e-115	343
BAE50373.1	ABK43706.1	51.068	468	208	21	1	458	1	457	1.54e-174	494
BAE50373.1	ABK43712.1	29.841	439	280	28	32	454	51	477	7.03e-67	219
BAE50376.1	ABK43711.1	53.920	523	225	16	3	511	4	524	0.0	570
BAE50377.1	ABK43712.1	68.365	471	148	1	13	483	10	479	0.0	701
BAE50377.1	ABK43706.1	30.090	442	285	24	55	483	27	457	1.78e-65	215
BAE50378.1	ABK43713.1	71.886	281	77	2	2	281	3	282	5.08e-151	422
BAE50380.1	ABK43721.1	48.110	291	143	8	16	298	16	306	4.33e-82	248
BAE50387.1	ABK43717.1	47.748	444	220	12	51	487	14	452	1.31e-149	432
BAE50388.1	ABK43202.1	53.958	480	215	6	12	485	7	486	0.0	550
BAE50389.1	ABK43203.1	57.656	418	169	8	1	417	70	480	8.51e-170	482
BAE50394.1	ABK46104.1	66.197	355	118	2	1	354	1	354	4.76e-166	465
BAE50395.1	ABK46105.1	55.253	257	115	0	29	285	3	259	2.26e-107	310
BAE50407.1	ABK45513.1	55.000	240	108	0	16	255	7	246	8.81e-98	284
BAE50408.1	ABK45512.1	48.707	232	118	1	1	232	1	231	5.23e-70	211
BAE50411.1	ABK43914.1	43.985	266	148	1	2	266	5	270	6.14e-78	234
BAE50415.1	ABK44631.1	43.644	236	125	8	15	248	8	237	6.04e-73	219
BAE50416.1	ABK43484.1	59.901	404	162	0	1	404	6	409	4.97e-166	469
BAE50417.1	ABK46059.1	55.152	330	148	0	4	333	2	331	1.07e-134	384
BAE50420.1	ABK46076.1	59.777	358	143	1	36	393	11	367	2.15e-148	422
BAE50421.1	ABK46129.1	39.949	393	224	12	7	388	29	420	4.87e-93	282
BAE50422.1	ABK46130.1	55.307	358	154	6	1	353	1	357	1.69e-141	402
BAE50423.1	ABK45990.1	40.370	270	158	3	15	281	20	289	6.03e-59	187
BAE50440.1	ABK44986.1	45.865	266	142	2	21	285	8	272	1.19e-73	228
BAE50443.1	ABK44987.1	39.601	351	195	17	26	369	17	357	3.06e-81	250
BAE50446.1	ABK44988.1	46.320	231	120	4	70	299	18	245	2.54e-56	181
BAE50451.1	ABK45003.1	67.714	573	173	12	1	567	1	567	0.0	805
BAE50452.1	ABK45004.1	51.070	374	180	3	19	391	5	376	2.85e-127	369
BAE50453.1	ABK45005.1	48.844	346	157	20	3	337	1	337	8.52e-111	323
BAE50454.1	ABK45006.1	59.178	365	147	2	10	372	10	374	4.36e-143	408
BAE50460.1	ABK46157.1	38.889	378	221	10	6	373	9	386	4.82e-89	277
BAE50460.1	ABK43264.1	43.272	379	194	21	6	373	5	373	1.41e-81	256
BAE50460.1	ABK42866.1	38.122	362	222	2	6	366	10	370	1.54e-81	256
BAE50460.1	ABK44996.1	35.197	483	262	51	6	441	8	486	3.88e-75	240
BAE50460.1	ABK46085.1	40.108	369	221	0	5	373	2	370	4.67e-74	236
BAE50460.1	ABK42725.1	39.329	328	164	35	144	436	179	506	5.95e-68	222
BAE50460.1	ABK42827.1	40.566	318	175	14	55	370	54	359	7.23e-66	215
BAE50460.1	ABK42829.1	46.288	229	121	2	144	371	4	231	1.34e-64	209
BAE50460.1	ABK43715.1	44.697	264	136	10	112	373	200	455	1.68e-62	209
BAE50460.1	ABK42626.1	38.438	320	174	23	139	439	5	320	3.76e-60	196
BAE50460.1	ABK45502.1	31.808	459	281	32	4	442	3	449	3.86e-58	194
BAE50460.1	ABK43801.1	39.203	301	166	17	142	434	6	297	1.80e-57	192
BAE50460.1	ABK43874.1	39.000	300	168	15	143	435	7	298	1.31e-55	186
BAE50460.1	ABK45202.1	44.737	228	115	11	143	366	7	227	8.74e-55	184
BAE50460.1	ABK44174.1	41.909	241	129	11	134	370	122	355	9.14e-52	178
BAE50470.1	ABK44897.1	30.043	466	300	26	6	450	5	465	4.42e-57	192
BAE50471.1	ABK45454.1	50.512	293	143	2	1	291	1	293	2.46e-101	295
BAE50477.1	ABK43014.1	39.362	282	139	32	1	250	1	282	9.41e-65	200
BAE50478.1	ABK43015.1	49.167	240	119	3	1	237	4	243	1.25e-70	213
BAE50486.1	ABK44954.1	48.853	872	444	2	36	906	1	871	0.0	885
BAE50486.1	ABK44243.1	52.782	737	347	1	36	771	1	737	0.0	815
BAE50488.1	ABK46229.1	34.834	422	224	51	33	451	16	389	2.75e-55	186
BAE50518.1	ABK45281.1	47.845	232	104	17	33	262	229	445	6.09e-52	172
BAE50530.1	ABK45091.1	67.416	267	86	1	5	270	1	267	1.65e-134	379
BAE50591.1	ABK42872.1	60.538	446	175	1	80	525	3	447	0.0	567
BAE50596.1	ABK43956.1	54.335	173	73	6	5	171	3	175	5.59e-63	189
BAE50597.1	ABK42775.1	52.161	347	164	2	58	402	3	349	3.39e-121	352
BAE50606.1	ABK43015.1	61.345	238	86	6	1	234	9	244	4.89e-95	275
BAE50607.1	ABK43014.1	51.761	284	108	29	5	262	2	282	7.86e-96	280
BAE50608.1	ABK43013.1	57.098	317	129	7	95	407	102	415	1.54e-98	298
BAE50609.1	ABK43012.1	58.000	300	125	1	20	318	8	307	6.47e-124	354
BAE50611.1	ABK43521.1	39.786	749	404	47	18	734	74	807	1.99e-144	439
BAE50611.1	ABK44860.1	37.432	732	427	31	14	731	94	808	3.16e-132	408
BAE50617.1	ABK43637.1	50.302	497	233	14	4	496	3	489	1.83e-159	459
BAE50623.1	ABK44393.1	54.980	251	109	4	3	249	1	251	2.29e-88	259
BAE50625.1	ABK44066.1	62.407	540	202	1	1	539	1	540	0.0	686
BAE50626.1	ABK44067.1	59.023	266	109	0	12	277	9	274	3.16e-101	295
BAE50627.1	ABK44071.1	69.647	425	127	2	1	423	1	425	0.0	597
BAE50632.1	ABK45457.1	47.826	161	84	0	3	163	4	164	5.62e-57	173
BAE50642.1	ABK45772.1	58.434	166	69	0	1	166	1	166	1.30e-67	200
BAE50643.1	ABK45563.1	52.661	357	161	8	9	365	2	350	4.21e-130	374
BAE50643.1	ABK44955.1	44.818	357	189	8	9	365	11	359	2.95e-104	309
BAE50643.1	ABK45894.1	44.199	362	181	21	4	365	2	342	9.69e-101	299
BAE50643.1	ABK45655.1	38.542	384	193	43	7	369	1	362	1.68e-86	263
BAE50643.1	ABK45436.1	35.135	370	214	26	9	369	6	358	4.01e-65	208
BAE50644.1	ABK45563.1	55.587	358	151	8	10	367	2	351	2.54e-137	393
BAE50644.1	ABK45894.1	49.311	363	163	21	5	367	2	343	7.34e-116	338
BAE50644.1	ABK44955.1	45.652	368	192	8	1	368	2	361	1.10e-108	321
BAE50644.1	ABK45655.1	44.687	367	160	43	8	353	1	345	1.68e-99	297
BAE50644.1	ABK45436.1	37.714	350	196	22	10	352	6	340	4.78e-69	219
BAE50645.1	ABK45654.1	38.136	1180	660	70	472	1609	9	1160	0.0	632
BAE50645.1	ABK45561.1	40.024	832	465	34	808	1616	346	1166	2.21e-161	518
BAE50645.1	ABK45895.1	44.848	689	371	9	823	1502	1775	2463	2.36e-160	538
BAE50645.1	ABK46011.1	40.880	773	410	47	872	1604	146	911	7.81e-158	501
BAE50645.1	ABK45437.1	36.184	912	552	30	643	1541	323	1217	4.19e-145	478
BAE50645.1	ABK44956.1	39.309	753	412	45	841	1566	344	1078	3.47e-143	468
BAE50645.1	ABK44894.1	44.086	558	305	7	855	1409	907	1460	6.03e-134	455
BAE50645.1	ABK45444.1	36.432	796	448	58	648	1409	298	1069	5.24e-126	422
BAE50645.1	ABK44107.1	38.223	709	377	61	838	1513	259	939	2.65e-120	400
BAE50645.1	ABK42988.1	35.411	802	473	45	727	1505	426	1205	4.26e-119	404
BAE50645.1	ABK45761.1	35.414	785	464	43	743	1504	258	1022	4.89e-118	407
BAE50645.1	ABK45761.1	36.591	399	211	42	876	1253	1305	1682	6.00e-60	224
BAE50645.1	ABK45830.1	37.206	723	410	44	832	1529	678	1381	9.97e-116	396
BAE50645.1	ABK45716.1	35.112	712	410	52	872	1537	542	1247	1.08e-109	376
BAE50645.1	ABK43168.1	32.905	778	480	42	628	1383	293	1050	2.80e-104	357
BAE50645.1	ABK45882.1	31.083	785	483	58	644	1407	177	924	1.30e-94	325
BAE50645.1	ABK42951.1	35.703	661	392	33	747	1392	239	881	4.63e-93	320
BAE50645.1	ABK44783.1	35.741	540	322	25	869	1395	150	677	2.47e-87	298
BAE50645.1	ABK44808.1	46.647	343	174	9	887	1223	426	765	2.20e-84	293
BAE50645.1	ABK45679.1	32.053	755	438	75	538	1248	347	1070	3.71e-84	297
BAE50645.1	ABK42825.1	35.634	536	316	29	872	1399	381	895	8.67e-80	281
BAE50645.1	ABK44163.1	30.535	822	457	114	640	1392	50	826	2.33e-76	269
BAE50645.1	ABK44730.1	35.348	546	319	34	861	1396	523	1044	1.84e-74	267
BAE50645.1	ABK44615.1	36.490	433	238	37	842	1251	247	665	2.48e-74	259
BAE50645.1	ABK45853.1	34.911	507	307	23	743	1239	398	891	2.65e-73	264
BAE50645.1	ABK45829.1	34.087	531	318	32	872	1392	280	788	4.86e-73	258
BAE50645.1	ABK44953.1	31.261	595	375	34	673	1248	383	962	9.54e-73	261
BAE50645.1	ABK45888.1	37.592	407	242	12	851	1251	342	742	1.75e-71	255
BAE50645.1	ABK44723.1	27.749	764	479	73	521	1248	375	1101	5.13e-71	257
BAE50645.1	ABK43728.1	40.274	365	201	17	846	1202	264	619	3.61e-70	250
BAE50645.1	ABK45446.1	37.726	387	223	18	875	1248	227	608	4.05e-70	249
BAE50645.1	ABK45889.1	29.118	680	429	53	595	1248	295	947	8.20e-70	251
BAE50645.1	ABK45732.1	29.941	678	428	47	607	1250	343	1007	8.96e-69	249
